order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy,price
435,8,35,25,0,711,479,106,0,9,1,0,0,2382
435,8,35,25,0,711,488,165,0,14,1,1,1,2458
435,8,35,25,0,711,648,64,3,7,1,0,0,2354
435,8,35,25,0,711,811,88,1,8,1,0,0,2367
435,8,35,25,0,711,957,63,3,7,0,0,0,2355
436,2,15,12,1,675,75,10,1,2,0,0,0,2309
436,2,15,12,1,675,120,14,5,1,1,0,0,2292
436,2,15,12,1,675,164,14,5,1,1,0,0,2319
436,2,15,12,1,675,233,14,2,15,0,0,0,2415
436,2,15,12,1,675,252,12,4,10,1,1,0,2438
436,2,15,12,1,675,284,15,5,1,1,0,1,2297
436,2,15,12,1,675,297,20,2,3,1,1,0,2372
436,2,15,12,1,675,351,6,3,7,0,0,0,2346
436,2,15,12,1,675,370,11,5,0,0,0,0,2270
436,2,15,12,1,675,737,38,0,9,0,0,0,2362
436,2,15,12,1,675,845,21,0,14,0,0,0,2410
436,2,15,12,1,675,915,6,0,6,1,0,0,2370
436,2,15,12,1,675,939,19,4,10,1,1,0,2437
437,0,6,9,0,197,30,1,0,11,1,0,0,2550
437,0,6,9,0,197,77,6,0,14,0,1,0,2450
437,0,6,9,0,197,88,0,1,2,0,0,0,2438
437,0,6,9,0,197,166,5,1,2,0,0,0,2319
437,0,6,9,0,197,169,5,0,6,0,0,0,2350
437,0,6,9,0,197,212,4,5,13,0,1,0,2586
437,0,6,9,0,197,253,9,0,14,0,1,2,2445
437,0,6,9,0,197,346,4,2,12,1,0,0,2591
437,0,6,9,0,197,430,9,5,13,0,0,0,2419
437,0,6,9,0,197,465,6,4,4,1,1,0,2372
437,0,6,9,0,197,529,5,4,4,1,0,1,2343
437,0,6,9,0,197,625,6,5,13,1,0,0,2437
437,0,6,9,0,197,685,5,4,4,0,0,1,2342
437,0,6,9,0,197,918,7,4,4,1,1,0,2372
438,6,16,19,1,662,81,16,1,8,0,0,0,2375
438,6,16,19,1,662,282,16,5,1,0,0,0,2285
439,4,35,24,0,767,139,32,5,0,1,0,1,2298
439,4,35,24,0,767,228,58,3,7,1,0,0,2393
439,4,35,24,0,767,374,70,3,7,1,0,0,2398
439,4,35,24,0,767,681,74,1,8,1,0,0,2391
439,4,35,24,0,767,769,32,0,6,1,0,0,2370
439,4,35,24,0,767,856,28,0,6,1,0,0,2356
439,4,35,24,0,767,987,35,0,6,1,0,0,2388
440,0,4,22,0,67,30,0,0,11,1,0,0,2567
440,0,4,22,0,67,77,4,0,14,0,1,0,2612
440,0,4,22,0,67,88,0,1,2,0,0,0,2457
440,0,4,22,0,67,166,3,1,2,0,0,0,2479
440,0,4,22,0,67,169,4,0,6,0,0,0,2521
440,0,4,22,0,67,212,3,5,13,0,1,0,2625
440,0,4,22,0,67,253,5,0,14,0,1,2,2479
440,0,4,22,0,67,346,3,2,12,1,0,0,2570
440,0,4,22,0,67,430,6,5,13,0,0,0,2448
440,0,4,22,0,67,465,4,4,4,1,1,0,2536
440,0,4,22,0,67,529,3,4,4,1,0,1,2509
440,0,4,22,0,67,625,3,5,13,1,0,0,2603
440,0,4,22,0,67,685,3,4,4,0,0,1,2491
440,0,4,22,0,67,918,4,4,4,1,1,0,2548
441,6,2,5,0,287,160,1,3,7,1,0,0,2546
441,6,2,5,0,287,389,0,0,11,0,0,0,2553
441,6,2,5,0,287,491,1,4,10,0,0,0,2571
441,6,2,5,0,287,754,2,0,14,1,0,0,2604
442,6,1,19,0,285,160,0,3,7,1,0,0,2565
442,6,1,19,0,285,389,0,0,11,0,0,0,2586
442,6,1,19,0,285,491,1,4,10,0,0,0,2567
442,6,1,19,0,285,754,1,0,14,1,0,0,2627
443,4,0,24,1,382,46,0,4,4,0,0,0,2505
443,4,0,24,1,382,321,0,0,14,0,0,0,2608
443,4,0,24,1,382,399,0,2,12,1,1,0,2654
443,4,0,24,1,382,423,0,4,4,0,0,0,2486
443,4,0,24,1,382,440,0,1,2,1,0,0,2492
443,4,0,24,1,382,489,0,0,14,0,1,0,2641
443,4,0,24,1,382,702,0,2,12,0,1,0,2616
443,4,0,24,1,382,787,0,1,2,0,0,0,2501
443,4,0,24,1,382,987,0,0,6,1,0,0,2551
444,5,0,2,0,115,459,0,5,1,0,0,0,2488
444,5,0,2,0,115,470,0,3,7,0,0,0,2522
444,5,0,2,0,115,653,0,2,12,1,0,0,2602
444,5,0,2,0,115,799,0,5,0,1,0,0,2479
445,7,6,23,0,99,26,4,0,9,1,0,0,2600
445,7,6,23,0,99,263,2,1,2,1,0,0,2503
445,7,6,23,0,99,456,4,5,1,1,0,0,2511
445,7,6,23,0,99,699,0,1,2,1,0,0,2528
446,8,3,13,1,206,395,0,0,6,0,0,0,2520
446,8,3,13,1,206,488,3,0,14,1,1,1,2681
446,8,3,13,1,206,811,0,1,8,1,0,0,2584
447,8,17,19,1,705,161,32,1,8,1,0,0,2443
447,8,17,19,1,705,187,22,0,9,1,1,0,2461
447,8,17,19,1,705,279,7,3,7,1,0,0,2407
447,8,17,19,1,705,395,6,0,6,0,0,0,2394
447,8,17,19,1,705,488,23,0,14,1,1,1,2524
447,8,17,19,1,705,811,32,1,8,1,0,0,2444
447,8,17,19,1,705,935,6,5,0,0,0,0,2349
447,8,17,19,1,705,954,18,2,15,1,0,0,2519
447,8,17,19,1,705,974,17,2,15,1,0,0,2523
448,0,36,22,1,446,30,72,0,11,1,0,0,2476
448,0,36,22,1,446,83,82,5,1,0,0,0,2355
448,0,36,22,1,446,169,39,0,6,0,0,0,2393
448,0,36,22,1,446,283,68,3,7,1,0,0,2426
448,0,36,22,1,446,482,34,0,6,1,0,0,2417
448,0,36,22,1,446,507,60,1,2,0,0,0,2368
448,0,36,22,1,446,674,62,0,11,0,0,0,2449
448,0,36,22,1,446,679,85,2,15,1,0,0,2516
448,0,36,22,1,446,788,81,3,7,1,0,0,2427
448,0,36,22,1,446,867,68,3,7,1,0,0,2413
449,3,21,0,0,611,71,45,0,14,1,1,1,2515
449,3,21,0,0,611,162,63,4,4,1,1,0,2415
449,3,21,0,0,611,222,50,4,4,1,0,0,2410
449,3,21,0,0,611,359,21,0,11,0,0,0,2454
449,3,21,0,0,611,449,32,5,13,1,0,0,2497
449,3,21,0,0,611,579,14,0,6,0,0,0,2394
449,3,21,0,0,611,731,22,1,8,1,0,0,2435
449,3,21,0,0,611,827,9,5,0,1,0,0,2349
449,3,21,0,0,611,837,57,0,14,1,1,0,2515
449,3,21,0,0,611,853,24,2,15,1,0,0,2511
449,3,21,0,0,611,866,50,0,14,1,1,0,2536
450,5,5,25,1,378,459,5,5,1,0,0,0,2373
450,5,5,25,1,378,470,4,3,7,0,0,0,2578
450,5,5,25,1,378,653,5,2,12,1,0,0,2473
450,5,5,25,1,378,799,0,5,0,1,0,0,2504
451,0,2,18,0,315,30,0,0,11,1,0,0,2625
451,0,2,18,0,315,77,2,0,14,0,1,0,2675
451,0,2,18,0,315,88,0,1,2,0,0,0,2539
451,0,2,18,0,315,166,2,1,2,0,0,0,2516
451,0,2,18,0,315,169,2,0,6,0,0,0,2570
451,0,2,18,0,315,212,1,5,13,0,1,0,2663
451,0,2,18,0,315,253,2,0,14,0,1,2,2661
451,0,2,18,0,315,346,1,2,12,1,0,0,2631
451,0,2,18,0,315,430,3,5,13,0,0,0,2640
451,0,2,18,0,315,465,2,4,4,1,1,0,2614
451,0,2,18,0,315,529,1,4,4,1,0,1,2549
451,0,2,18,0,315,625,1,5,13,1,0,0,2655
451,0,2,18,0,315,685,1,4,4,0,0,1,2538
451,0,2,18,0,315,918,2,4,4,1,1,0,2578
452,4,0,23,0,129,46,0,4,4,0,0,0,2552
452,4,0,23,0,129,321,0,0,14,0,0,0,2649
452,4,0,23,0,129,399,0,2,12,1,1,0,2674
452,4,0,23,0,129,423,0,4,4,0,0,0,2558
452,4,0,23,0,129,440,0,1,2,1,0,0,2537
452,4,0,23,0,129,489,0,0,14,0,1,0,2678
452,4,0,23,0,129,702,0,2,12,0,1,0,2678
452,4,0,23,0,129,787,0,1,2,0,0,0,2537
452,4,0,23,0,129,987,0,0,6,1,0,0,2596
453,8,2,2,0,77,395,0,0,6,0,0,0,2558
453,8,2,2,0,77,488,2,0,14,1,1,1,2699
453,8,2,2,0,77,811,0,1,8,1,0,0,2629
454,5,18,20,1,748,262,16,1,8,1,0,0,2486
454,5,18,20,1,748,764,8,3,7,0,0,0,2420
454,5,18,20,1,748,799,9,5,0,1,0,0,2372
454,5,18,20,1,748,871,19,5,1,0,0,0,2383
454,5,18,20,1,748,899,18,4,5,0,0,0,2426
455,6,0,2,1,32,160,0,3,7,1,0,0,2634
455,6,0,2,1,32,389,0,0,11,0,0,0,2650
455,6,0,2,1,32,491,0,4,10,0,0,0,2638
455,6,0,2,1,32,754,0,0,14,1,0,0,2693
456,7,5,4,1,350,26,4,0,9,1,0,0,2643
456,7,5,4,1,350,263,2,1,2,1,0,0,2573
456,7,5,4,1,350,456,4,5,1,1,0,0,2543
456,7,5,4,1,350,699,0,1,2,1,0,0,2552
457,4,20,19,1,764,73,29,5,13,0,0,1,2528
457,4,20,19,1,764,114,21,1,8,1,0,0,2487
457,4,20,19,1,764,191,20,5,1,1,0,0,2417
457,4,20,19,1,764,281,14,1,2,1,0,0,2409
457,4,20,19,1,764,286,15,0,11,0,0,0,2505
457,4,20,19,1,764,677,36,0,9,0,0,0,2460
457,4,20,19,1,764,843,42,0,14,0,0,0,2541
457,4,20,19,1,764,987,13,0,6,1,0,0,2454
458,5,19,16,0,749,262,18,1,8,1,0,0,2509
458,5,19,16,0,749,764,9,3,7,0,0,0,2446
458,5,19,16,0,749,799,10,5,0,1,0,0,2428
458,5,19,16,0,749,871,22,5,1,0,0,0,2417
458,5,19,16,0,749,899,19,4,5,0,0,0,2440
459,4,0,23,1,130,46,0,4,4,0,0,0,2584
459,4,0,23,1,130,321,0,0,14,0,0,0,2667
459,4,0,23,1,130,399,0,2,12,1,1,0,2716
459,4,0,23,1,130,423,0,4,4,0,0,0,2568
459,4,0,23,1,130,440,0,1,2,1,0,0,2592
459,4,0,23,1,130,489,0,0,14,0,1,0,2706
459,4,0,23,1,130,702,0,2,12,0,1,0,2712
459,4,0,23,1,130,787,0,1,2,0,0,0,2580
459,4,0,23,1,130,987,0,0,6,1,0,0,2609
460,3,5,22,0,111,0,6,5,13,1,0,1,2542
460,3,5,22,0,111,17,2,0,6,0,0,0,2612
460,3,5,22,0,111,56,5,5,13,1,1,0,2589
460,3,5,22,0,111,71,5,0,14,1,1,1,2606
460,3,5,22,0,111,162,9,4,4,1,1,0,2494
460,3,5,22,0,111,323,8,2,3,1,1,0,2486
460,3,5,22,0,111,415,2,1,2,1,0,0,2583
460,3,5,22,0,111,421,3,1,2,0,0,0,2585
460,3,5,22,0,111,526,5,0,14,0,0,0,2558
460,3,5,22,0,111,540,9,4,4,1,1,0,2485
460,3,5,22,0,111,582,4,5,13,0,1,0,2711
460,3,5,22,0,111,827,0,5,0,1,0,0,2570
461,6,18,2,0,412,81,20,1,8,0,0,0,2485
461,6,18,2,0,412,282,18,5,1,0,0,0,2402
462,7,0,2,1,88,26,0,0,9,1,0,0,2665
462,7,0,2,1,88,263,0,1,2,1,0,0,2610
462,7,0,2,1,88,456,0,5,1,1,0,0,2579
462,7,0,2,1,88,699,0,1,2,1,0,0,2611
463,5,5,22,0,125,459,5,5,1,0,0,0,2438
463,5,5,22,0,125,470,4,3,7,0,0,0,2623
463,5,5,22,0,125,653,5,2,12,1,0,0,2551
463,5,5,22,0,125,799,0,5,0,1,0,0,2575
464,7,19,2,0,469,372,15,0,11,0,0,0,2541
464,7,19,2,0,469,426,14,1,2,0,0,0,2429
464,7,19,2,0,469,494,25,4,10,0,0,0,2521
464,7,19,2,0,469,652,20,1,2,1,0,0,2456
464,7,19,2,0,469,672,19,4,10,1,0,0,2523
464,7,19,2,0,469,703,20,5,1,1,0,0,2454
464,7,19,2,0,469,890,2,5,0,1,0,0,2590
464,7,19,2,0,469,943,32,2,12,0,0,0,2556
465,3,17,15,1,733,71,29,0,14,1,1,1,2632
465,3,17,15,1,733,162,38,4,4,1,1,0,2495
465,3,17,15,1,733,222,29,4,4,1,0,0,2489
465,3,17,15,1,733,359,14,0,11,0,0,0,2550
465,3,17,15,1,733,449,23,5,13,1,0,0,2571
465,3,17,15,1,733,579,9,0,6,0,0,0,2488
465,3,17,15,1,733,731,12,1,8,1,0,0,2506
465,3,17,15,1,733,827,2,5,0,1,0,0,2614
465,3,17,15,1,733,837,32,0,14,1,1,0,2609
465,3,17,15,1,733,853,17,2,15,1,0,0,2606
465,3,17,15,1,733,866,26,0,14,1,1,0,2633
466,7,3,23,0,93,26,2,0,9,1,0,0,2675
466,7,3,23,0,93,263,1,1,2,1,0,0,2600
466,7,3,23,0,93,456,2,5,1,1,0,0,2612
466,7,3,23,0,93,699,0,1,2,1,0,0,2638
467,7,6,24,0,351,26,4,0,9,1,0,0,2691
467,7,6,24,0,351,263,2,1,2,1,0,0,2638
467,7,6,24,0,351,456,4,5,1,1,0,0,2623
467,7,6,24,0,351,699,0,1,2,1,0,0,2613
468,4,36,8,0,516,139,35,5,0,1,0,1,2452
468,4,36,8,0,516,228,63,3,7,1,0,0,2515
468,4,36,8,0,516,374,75,3,7,1,0,0,2515
468,4,36,8,0,516,681,81,1,8,1,0,0,2539
468,4,36,8,0,516,769,33,0,6,1,0,0,2502
468,4,36,8,0,516,856,31,0,6,1,0,0,2516
468,4,36,8,0,516,987,37,0,6,1,0,0,2511
469,4,18,25,0,762,73,23,5,13,0,0,1,2555
469,4,18,25,0,762,114,18,1,8,1,0,0,2541
469,4,18,25,0,762,191,18,5,1,1,0,0,2457
469,4,18,25,0,762,281,10,1,2,1,0,0,2490
469,4,18,25,0,762,286,14,0,11,0,0,0,2549
469,4,18,25,0,762,677,29,0,9,0,0,0,2550
469,4,18,25,0,762,843,32,0,14,0,0,0,2596
469,4,18,25,0,762,987,11,0,6,1,0,0,2536
470,7,4,14,0,347,26,3,0,9,1,0,0,2693
470,7,4,14,0,347,263,2,1,2,1,0,0,2637
470,7,4,14,0,347,456,2,5,1,1,0,0,2628
470,7,4,14,0,347,699,0,1,2,1,0,0,2654
471,1,1,13,1,272,122,1,0,14,0,1,1,2794
471,1,1,13,1,272,124,1,0,14,0,0,0,2738
471,1,1,13,1,272,319,1,2,3,1,0,0,2667
471,1,1,13,1,272,350,1,2,3,1,1,0,2678
471,1,1,13,1,272,385,1,0,14,0,0,0,2758
471,1,1,13,1,272,514,1,4,4,0,0,0,2628
471,1,1,13,1,272,519,1,5,13,0,0,0,2738
471,1,1,13,1,272,624,1,2,12,0,1,0,2763
471,1,1,13,1,272,655,1,0,14,0,0,1,2743
471,1,1,13,1,272,894,1,2,3,1,0,2,2640
472,6,0,13,0,157,160,0,3,7,1,0,0,2712
472,6,0,13,0,157,389,0,0,11,0,0,0,2739
472,6,0,13,0,157,491,0,4,10,0,0,0,2708
472,6,0,13,0,157,754,0,0,14,1,0,0,2750
473,8,3,22,0,79,395,0,0,6,0,0,0,2659
473,8,3,22,0,79,488,3,0,14,1,1,1,2811
473,8,3,22,0,79,811,0,1,8,1,0,0,2710
474,8,38,22,1,462,197,93,1,8,1,0,0,2555
474,8,38,22,1,462,288,92,4,5,1,0,0,2559
474,8,38,22,1,462,395,38,0,6,0,0,0,2522
474,8,38,22,1,462,420,75,3,7,1,0,0,2574
474,8,38,22,1,462,432,120,4,10,0,0,0,2568
474,8,38,22,1,462,479,132,0,9,1,0,0,2571
474,8,38,22,1,462,488,199,0,14,1,1,1,2655
474,8,38,22,1,462,648,78,3,7,1,0,0,2549
474,8,38,22,1,462,811,100,1,8,1,0,0,2574
474,8,38,22,1,462,957,78,3,7,0,0,0,2539
475,5,21,9,1,625,262,20,1,8,1,0,0,2585
475,5,21,9,1,625,764,12,3,7,0,0,0,2528
475,5,21,9,1,625,799,12,5,0,1,0,0,2497
475,5,21,9,1,625,871,28,5,1,0,0,0,2466
475,5,21,9,1,625,899,21,4,5,0,0,0,2526
476,3,4,23,1,110,0,5,5,13,1,0,1,2646
476,3,4,23,1,110,17,2,0,6,0,0,0,2677
476,3,4,23,1,110,56,4,5,13,1,1,0,2796
476,3,4,23,1,110,71,4,0,14,1,1,1,2813
476,3,4,23,1,110,162,7,4,4,1,1,0,2552
476,3,4,23,1,110,323,6,2,3,1,1,0,2555
476,3,4,23,1,110,415,2,1,2,1,0,0,2668
476,3,4,23,1,110,421,2,1,2,0,0,0,2647
476,3,4,23,1,110,526,4,0,14,0,0,0,2765
476,3,4,23,1,110,540,7,4,4,1,1,0,2557
476,3,4,23,1,110,582,3,5,13,0,1,0,2802
476,3,4,23,1,110,827,0,5,0,1,0,0,2641
477,6,1,0,0,159,160,0,3,7,1,0,0,2715
477,6,1,0,0,159,389,0,0,11,0,0,0,2729
477,6,1,0,0,159,491,1,4,10,0,0,0,2741
477,6,1,0,0,159,754,1,0,14,1,0,0,2786
478,7,4,8,1,96,26,3,0,9,1,0,0,2746
478,7,4,8,1,96,263,2,1,2,1,0,0,2665
478,7,4,8,1,96,456,2,5,1,1,0,0,2682
478,7,4,8,1,96,699,0,1,2,1,0,0,2664
479,7,17,8,0,467,372,13,0,11,0,0,0,2612
479,7,17,8,0,467,426,11,1,2,0,0,0,2508
479,7,17,8,0,467,494,21,4,10,0,0,0,2579
479,7,17,8,0,467,652,16,1,2,1,0,0,2547
479,7,17,8,0,467,672,15,4,10,1,0,0,2613
479,7,17,8,0,467,703,17,5,1,1,0,0,2526
479,7,17,8,0,467,890,0,5,0,1,0,0,2649
479,7,17,8,0,467,943,27,2,12,0,0,0,2596
480,5,40,0,0,632,683,112,2,15,0,0,0,2659
480,5,40,0,0,632,852,45,5,0,1,0,0,2538
481,8,17,2,1,453,161,32,1,8,1,0,0,2588
481,8,17,2,1,453,187,22,0,9,1,1,0,2657
481,8,17,2,1,453,279,7,3,7,1,0,0,2587
481,8,17,2,1,453,395,6,0,6,0,0,0,2564
481,8,17,2,1,453,488,23,0,14,1,1,1,2681
481,8,17,2,1,453,811,32,1,8,1,0,0,2599
481,8,17,2,1,453,935,6,5,0,0,0,0,2507
481,8,17,2,1,453,954,18,2,15,1,0,0,2668
481,8,17,2,1,453,974,17,2,15,1,0,0,2677
482,8,35,23,0,459,197,76,1,8,1,0,0,2608
482,8,35,23,0,459,288,78,4,5,1,0,0,2588
482,8,35,23,0,459,395,31,0,6,0,0,0,2569
482,8,35,23,0,459,420,63,3,7,1,0,0,2608
482,8,35,23,0,459,432,97,4,10,0,0,0,2613
482,8,35,23,0,459,479,106,0,9,1,0,0,2617
482,8,35,23,0,459,488,165,0,14,1,1,1,2689
482,8,35,23,0,459,648,64,3,7,1,0,0,2587
482,8,35,23,0,459,811,88,1,8,1,0,0,2615
482,8,35,23,0,459,957,63,3,7,0,0,0,2588
483,2,20,19,0,680,75,16,1,2,0,0,0,2524
483,2,20,19,0,680,120,18,5,1,1,0,0,2541
483,2,20,19,0,680,164,22,5,1,1,0,0,2526
483,2,20,19,0,680,233,20,2,15,0,0,0,2650
483,2,20,19,0,680,252,29,4,10,1,1,0,2649
483,2,20,19,0,680,284,20,5,1,1,0,1,2552
483,2,20,19,0,680,297,40,2,3,1,1,0,2579
483,2,20,19,0,680,351,10,3,7,0,0,0,2582
483,2,20,19,0,680,370,14,5,0,0,0,0,2520
483,2,20,19,0,680,737,49,0,9,0,0,0,2604
483,2,20,19,0,680,845,42,0,14,0,0,0,2661
483,2,20,19,0,680,915,12,0,6,1,0,0,2586
483,2,20,19,0,680,939,36,4,10,1,1,0,2651
484,7,40,26,0,604,68,110,4,5,1,0,1,2572
484,7,40,26,0,604,231,45,3,7,1,0,0,2599
484,7,40,26,0,604,278,43,3,7,0,0,0,2603
484,7,40,26,0,604,292,148,5,13,0,0,0,2654
484,7,40,26,0,604,446,42,3,7,1,0,0,2624
484,7,40,26,0,604,494,150,4,10,0,0,0,2615
484,7,40,26,0,604,703,108,5,1,1,0,0,2531
484,7,40,26,0,604,962,86,3,7,0,0,0,2593
485,2,35,0,0,557,7,33,3,7,0,0,0,2584
485,2,35,0,0,557,108,34,3,7,0,0,0,2612
485,2,35,0,0,557,164,72,5,1,1,0,0,2556
485,2,35,0,0,557,310,84,3,7,0,0,0,2600
485,2,35,0,0,557,370,34,5,0,0,0,0,2543
485,2,35,0,0,557,439,62,1,2,1,0,0,2571
485,2,35,0,0,557,483,31,3,7,0,0,0,2603
485,2,35,0,0,557,800,34,3,7,0,0,0,2612
485,2,35,0,0,557,915,36,0,6,1,0,0,2604
485,2,35,0,0,557,966,32,3,7,0,0,0,2601
486,8,1,11,0,327,395,0,0,6,0,0,0,2739
486,8,1,11,0,327,488,1,0,14,1,1,1,2868
486,8,1,11,0,327,811,0,1,8,1,0,0,2779
487,1,15,4,1,773,367,7,5,0,0,0,0,2549
487,1,15,4,1,773,720,19,2,3,0,0,2,2546
487,1,15,4,1,773,831,7,3,7,1,0,0,2634
487,1,15,4,1,773,855,17,5,13,0,0,0,2678
488,3,5,9,1,238,0,6,5,13,1,0,1,2691
488,3,5,9,1,238,17,2,0,6,0,0,0,2732
488,3,5,9,1,238,56,5,5,13,1,1,0,2705
488,3,5,9,1,238,71,5,0,14,1,1,1,2724
488,3,5,9,1,238,162,9,4,4,1,1,0,2636
488,3,5,9,1,238,323,8,2,3,1,1,0,2609
488,3,5,9,1,238,415,2,1,2,1,0,0,2718
488,3,5,9,1,238,421,3,1,2,0,0,0,2722
488,3,5,9,1,238,526,5,0,14,0,0,0,2691
488,3,5,9,1,238,540,9,4,4,1,1,0,2615
488,3,5,9,1,238,582,4,5,13,0,1,0,2865
488,3,5,9,1,238,827,0,5,0,1,0,0,2691
489,5,5,11,0,377,459,5,5,1,0,0,0,2563
489,5,5,11,0,377,470,4,3,7,0,0,0,2748
489,5,5,11,0,377,653,5,2,12,1,0,0,2665
489,5,5,11,0,377,799,0,5,0,1,0,0,2713
490,0,4,8,1,68,30,0,0,11,1,0,0,2835
490,0,4,8,1,68,77,4,0,14,0,1,0,2874
490,0,4,8,1,68,88,0,1,2,0,0,0,2709
490,0,4,8,1,68,166,3,1,2,0,0,0,2714
490,0,4,8,1,68,169,4,0,6,0,0,0,2761
490,0,4,8,1,68,212,3,5,13,0,1,0,2860
490,0,4,8,1,68,253,5,0,14,0,1,2,2721
490,0,4,8,1,68,346,3,2,12,1,0,0,2855
490,0,4,8,1,68,430,6,5,13,0,0,0,2693
490,0,4,8,1,68,465,4,4,4,1,1,0,2799
490,0,4,8,1,68,529,3,4,4,1,0,1,2764
490,0,4,8,1,68,625,3,5,13,1,0,0,2857
490,0,4,8,1,68,685,3,4,4,0,0,1,2720
490,0,4,8,1,68,918,4,4,4,1,1,0,2773
491,0,21,0,1,569,22,20,5,1,1,0,0,2571
491,0,21,0,1,569,30,27,0,11,1,0,0,2673
491,0,21,0,1,569,140,16,1,2,0,0,0,2590
491,0,21,0,1,569,169,17,0,6,0,0,0,2613
491,0,21,0,1,569,410,18,0,11,0,0,0,2645
491,0,21,0,1,569,441,29,5,13,0,0,0,2674
491,0,21,0,1,569,455,25,5,1,0,0,0,2580
491,0,21,0,1,569,529,54,4,4,1,0,1,2603
491,0,21,0,1,569,591,51,0,14,0,0,0,2706
491,0,21,0,1,569,658,26,4,5,1,0,0,2636
491,0,21,0,1,569,715,21,5,1,0,0,0,2550
492,8,6,0,1,212,395,0,0,6,0,0,0,2787
492,8,6,0,1,212,488,6,0,14,1,1,1,2746
492,8,6,0,1,212,811,0,1,8,1,0,0,2799
493,3,16,13,1,480,71,27,0,14,1,1,1,2761
493,3,16,13,1,480,162,32,4,4,1,1,0,2669
493,3,16,13,1,480,222,26,4,4,1,0,0,2625
493,3,16,13,1,480,359,13,0,11,0,0,0,2679
493,3,16,13,1,480,449,22,5,13,1,0,0,2722
493,3,16,13,1,480,579,7,0,6,0,0,0,2619
493,3,16,13,1,480,731,10,1,8,1,0,0,2648
493,3,16,13,1,480,827,1,5,0,1,0,0,2743
493,3,16,13,1,480,837,27,0,14,1,1,0,2743
493,3,16,13,1,480,853,16,2,15,1,0,0,2741
493,3,16,13,1,480,866,21,0,14,1,1,0,2760
494,7,38,24,0,728,68,98,4,5,1,0,1,2638
494,7,38,24,0,728,231,39,3,7,1,0,0,2667
494,7,38,24,0,728,278,38,3,7,0,0,0,2636
494,7,38,24,0,728,292,130,5,13,0,0,0,2699
494,7,38,24,0,728,446,37,3,7,1,0,0,2679
494,7,38,24,0,728,494,135,4,10,0,0,0,2688
494,7,38,24,0,728,703,93,5,1,1,0,0,2602
494,7,38,24,0,728,962,77,3,7,0,0,0,2651
495,5,38,9,1,630,683,98,2,15,0,0,0,2737
495,5,38,9,1,630,799,43,5,0,1,0,0,2579
495,5,38,9,1,630,852,40,5,0,1,0,0,2608
496,2,16,19,0,676,75,11,1,2,0,0,0,2619
496,2,16,19,0,676,120,14,5,1,1,0,0,2600
496,2,16,19,0,676,164,16,5,1,1,0,0,2592
496,2,16,19,0,676,233,16,2,15,0,0,0,2742
496,2,16,19,0,676,252,15,4,10,1,1,0,2720
496,2,16,19,0,676,284,16,5,1,1,0,1,2605
496,2,16,19,0,676,297,22,2,3,1,1,0,2657
496,2,16,19,0,676,351,7,3,7,0,0,0,2659
496,2,16,19,0,676,370,11,5,0,0,0,0,2569
496,2,16,19,0,676,737,40,0,9,0,0,0,2667
496,2,16,19,0,676,845,24,0,14,0,0,0,2737
496,2,16,19,0,676,915,8,0,6,1,0,0,2658
496,2,16,19,0,676,939,22,4,10,1,1,0,2745
497,5,37,26,1,629,683,92,2,15,0,0,0,2727
497,5,37,26,1,629,799,41,5,0,1,0,0,2587
497,5,37,26,1,629,852,38,5,0,1,0,0,2594
498,3,1,13,1,230,0,1,5,13,1,0,1,2907
498,3,1,13,1,230,17,0,0,6,0,0,0,2780
498,3,1,13,1,230,56,1,5,13,1,1,0,2926
498,3,1,13,1,230,71,1,0,14,1,1,1,2917
498,3,1,13,1,230,162,1,4,4,1,1,0,2826
498,3,1,13,1,230,323,1,2,3,1,1,0,2808
498,3,1,13,1,230,415,0,1,2,1,0,0,2765
498,3,1,13,1,230,421,0,1,2,0,0,0,2764
498,3,1,13,1,230,526,1,0,14,0,0,0,2898
498,3,1,13,1,230,540,1,4,4,1,1,0,2837
498,3,1,13,1,230,582,1,5,13,0,1,0,2912
498,3,1,13,1,230,827,0,5,0,1,0,0,2776
499,2,3,8,0,51,131,4,4,10,1,1,0,2883
499,2,3,8,0,51,258,3,4,10,0,0,1,2842
499,2,3,8,0,51,265,8,4,4,0,1,0,2665
499,2,3,8,0,51,370,4,5,0,0,0,0,2726
499,2,3,8,0,51,418,0,1,8,1,0,0,2862
499,2,3,8,0,51,454,1,1,2,1,0,0,2804
499,2,3,8,0,51,609,2,2,12,1,0,0,2900
499,2,3,8,0,51,673,3,5,13,0,0,0,2891
499,2,3,8,0,51,710,0,0,11,0,0,0,2849
499,2,3,8,0,51,836,2,5,13,1,0,0,2902
499,2,3,8,0,51,915,0,0,6,1,0,0,2822
500,0,0,21,0,311,30,0,0,11,1,0,0,2893
500,0,0,21,0,311,77,0,0,14,0,1,0,2921
500,0,0,21,0,311,88,0,1,2,0,0,0,2760
500,0,0,21,0,311,166,0,1,2,0,0,0,2762
500,0,0,21,0,311,169,1,0,6,0,0,0,2793
500,0,0,21,0,311,212,0,5,13,0,1,0,2911
500,0,0,21,0,311,253,0,0,14,0,1,2,2906
500,0,0,21,0,311,346,0,2,12,1,0,0,2893
500,0,0,21,0,311,430,0,5,13,0,0,0,2863
500,0,0,21,0,311,465,0,4,4,1,1,0,2847
500,0,0,21,0,311,529,0,4,4,1,0,1,2804
