index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy,price
2831,354,3,34,6.0,0,486,484,56,2,1,0,0,0,103.77670059352228
2832,354,3,34,6.0,0,486,509,28,0,0,0,0,0,228.14443842540987
2833,354,3,34,6.0,0,486,647,53,2,1,1,0,0,166.30034590853478
2834,354,3,34,6.0,0,486,827,30,3,3,1,0,0,167.8308010312491
2835,354,3,34,6.0,0,486,992,30,1,3,0,0,0,135.00809018625597
2836,355,5,21,11.0,1,499,262,20,2,1,1,0,0,275.2068294786503
2837,355,5,21,11.0,1,499,764,12,0,0,0,0,0,311.29794576810315
2838,355,5,21,11.0,1,499,799,12,3,3,1,0,0,370.9390116724067
2839,355,5,21,11.0,1,499,871,28,3,2,0,0,0,142.04773947999743
2840,355,5,21,11.0,1,499,899,21,1,2,0,0,0,164.78122443735475
2841,356,6,40,3.0,1,674,106,112,1,1,1,0,0,104.16787252896044
2842,356,6,40,3.0,1,674,134,44,3,3,1,0,0,253.84672130591372
2843,356,6,40,3.0,1,674,209,108,0,0,1,0,0,121.61102243660325
2844,357,4,6,7.0,1,268,46,6,1,3,0,0,0,300.83877818813147
2845,357,4,6,7.0,1,268,321,6,1,3,0,0,0,235.1348736183578
2846,357,4,6,7.0,1,268,399,6,1,1,1,1,0,340.5566586630652
2847,357,4,6,7.0,1,268,423,6,1,3,0,0,0,248.136878447515
2848,357,4,6,7.0,1,268,440,3,2,1,1,0,0,319.6062369662091
2849,357,4,6,7.0,1,268,489,7,1,3,0,1,0,303.04386484255105
2850,357,4,6,7.0,1,268,702,8,1,1,0,1,0,292.58656025374614
2851,357,4,6,7.0,1,268,787,2,2,1,0,0,0,371.6666955890154
2852,357,4,6,7.0,1,268,987,1,1,3,1,0,0,314.75686034687396
2853,358,8,5,5.0,1,210,395,0,1,3,0,0,0,361.02707135069335
2854,358,8,5,5.0,1,210,488,5,1,3,1,1,1,440.8979576152779
2855,358,8,5,5.0,1,210,811,0,2,1,1,0,0,354.3401817743302
2856,359,0,3,6.0,0,65,30,0,1,2,1,0,0,344.1040554626199
2857,359,0,3,6.0,0,65,77,3,1,3,0,1,0,358.47376874098745
2858,359,0,3,6.0,0,65,88,0,2,1,0,0,0,408.9862604180355
2859,359,0,3,6.0,0,65,166,2,2,1,0,0,0,339.7053815476679
2860,359,0,3,6.0,0,65,169,3,1,3,0,0,0,293.4392852696201
2861,359,0,3,6.0,0,65,212,2,3,3,0,1,0,404.193832559402
2862,359,0,3,6.0,0,65,253,3,1,3,0,1,2,314.8853925081788
2863,359,0,3,6.0,0,65,346,2,1,1,1,0,0,394.0679755221474
2864,359,0,3,6.0,0,65,430,4,3,3,0,0,0,330.4303653850884
2865,359,0,3,6.0,0,65,465,3,1,3,1,1,0,384.6095764430558
2866,359,0,3,6.0,0,65,529,2,1,3,1,0,1,318.07071007763847
2867,359,0,3,6.0,0,65,625,2,3,3,1,0,0,315.66595388582715
2868,359,0,3,6.0,0,65,685,2,1,3,0,0,1,356.7408668172955
2869,359,0,3,6.0,0,65,918,3,1,3,1,1,0,461.4490251244531
2870,360,1,6,6.0,1,156,122,10,1,3,0,1,1,268.1346126485603
2871,360,1,6,6.0,1,156,124,9,1,3,0,0,0,282.9193351775742
2872,360,1,6,6.0,1,156,319,11,1,2,1,0,0,165.64864906989658
2873,360,1,6,6.0,1,156,350,9,1,2,1,1,0,310.76911346714
2874,360,1,6,6.0,1,156,385,6,1,3,0,0,0,288.4470533564549
2875,360,1,6,6.0,1,156,514,7,1,3,0,0,0,234.5158291509083
2876,360,1,6,6.0,1,156,519,4,3,3,0,0,0,263.1746812605202
2877,360,1,6,6.0,1,156,624,4,1,1,0,1,0,326.6110221765557
2878,360,1,6,6.0,1,156,655,6,1,3,0,0,1,304.60963641631866
2879,360,1,6,6.0,1,156,894,7,1,2,1,0,2,300.63354907968125
2880,361,6,16,6.0,1,410,81,16,2,1,0,0,0,78.0884383337514
2881,361,6,16,6.0,1,410,282,16,3,2,0,0,0,83.9649923682467
2882,362,7,4,6.0,1,222,26,3,1,2,1,0,0,319.6567411071412
2883,362,7,4,6.0,1,222,263,2,2,1,1,0,0,382.8843293026776
2884,362,7,4,6.0,1,222,456,2,3,2,1,0,0,222.62475786373827
2885,362,7,4,6.0,1,222,699,0,2,1,1,0,0,355.0134911924185
2886,363,4,38,6.0,0,518,139,39,3,3,1,0,1,153.68760717412894
2887,363,4,38,6.0,0,518,228,73,0,0,1,0,0,249.4168889104224
2888,363,4,38,6.0,0,518,374,83,0,0,1,0,0,160.74890941435683
2889,363,4,38,6.0,0,518,681,96,2,1,1,0,0,199.1494492370464
2890,363,4,38,6.0,0,518,769,38,1,3,1,0,0,187.06285700437317
2891,363,4,38,6.0,0,518,856,36,1,3,1,0,0,73.47167600963996
2892,363,4,38,6.0,0,518,987,40,1,3,1,0,0,218.41036083158687
2893,364,0,0,2.0,1,312,30,0,1,2,1,0,0,390.7698252728144
2894,364,0,0,2.0,1,312,77,0,1,3,0,1,0,425.4134319837295
2895,364,0,0,2.0,1,312,88,0,2,1,0,0,0,500.0
2896,364,0,0,2.0,1,312,166,0,2,1,0,0,0,245.79435302507056
2897,364,0,0,2.0,1,312,169,1,1,3,0,0,0,426.2348324880554
2898,364,0,0,2.0,1,312,212,0,3,3,0,1,0,385.6276240299822
2899,364,0,0,2.0,1,312,253,0,1,3,0,1,2,414.36644522015047
2900,364,0,0,2.0,1,312,346,0,1,1,1,0,0,377.72438773493786
2901,364,0,0,2.0,1,312,430,0,3,3,0,0,0,328.7881833300978
2902,364,0,0,2.0,1,312,465,0,1,3,1,1,0,401.50835358806205
2903,364,0,0,2.0,1,312,529,0,1,3,1,0,1,396.4754367786505
2904,364,0,0,2.0,1,312,625,0,3,3,1,0,0,304.14131516641606
2905,364,0,0,2.0,1,312,685,0,1,3,0,0,1,387.52895837608827
2906,364,0,0,2.0,1,312,918,0,1,3,1,1,0,409.1902797557373
2907,365,3,6,10.0,0,365,0,8,3,3,1,0,1,243.4965330479821
2908,365,3,6,10.0,0,365,17,3,1,3,0,0,0,297.4993571002093
2909,365,3,6,10.0,0,365,56,6,3,3,1,1,0,432.85746084312865
2910,365,3,6,10.0,0,365,71,7,1,3,1,1,1,333.23324564918886
2911,365,3,6,10.0,0,365,162,11,1,3,1,1,0,337.922680910481
2912,365,3,6,10.0,0,365,323,10,1,2,1,1,0,293.45218621422634
2913,365,3,6,10.0,0,365,415,3,2,1,1,0,0,387.896092496181
2914,365,3,6,10.0,0,365,421,4,2,1,0,0,0,344.2753869395102
2915,365,3,6,10.0,0,365,526,6,1,3,0,0,0,382.4304416648206
2916,365,3,6,10.0,0,365,540,11,1,3,1,1,0,311.2218027250392
2917,365,3,6,10.0,0,365,582,5,3,3,0,1,0,383.43274023789536
2918,365,3,6,10.0,0,365,827,0,3,3,1,0,0,384.90337697694724
2919,366,8,5,10.0,1,336,395,0,1,3,0,0,0,414.79358909315073
2920,366,8,5,10.0,1,336,488,5,1,3,1,1,1,344.0583806195635
2921,366,8,5,10.0,1,336,811,0,2,1,1,0,0,417.25026564386405
2922,367,6,0,1.0,0,283,160,0,0,0,1,0,0,370.2651351941659
2923,367,6,0,1.0,0,283,389,0,1,2,0,0,0,346.7905911445751
2924,367,6,0,1.0,0,283,491,0,1,3,0,0,0,354.58762422241864
2925,367,6,0,1.0,0,283,754,0,1,3,1,0,0,392.6120198213339
2926,368,1,21,11.0,0,779,367,14,3,3,0,0,0,204.18854784390209
2927,368,1,21,11.0,0,779,720,48,1,2,0,0,2,160.73565915852632
2928,368,1,21,11.0,0,779,831,9,0,0,1,0,0,368.90590287810926
2929,368,1,21,11.0,0,779,855,34,3,3,0,0,0,199.27248428076092
2930,369,4,4,6.0,0,137,46,4,1,3,0,0,0,353.45772962484483
2931,369,4,4,6.0,0,137,321,4,1,3,0,0,0,287.22302369880646
2932,369,4,4,6.0,0,137,399,4,1,1,1,1,0,345.53795858858376
2933,369,4,4,6.0,0,137,423,4,1,3,0,0,0,357.7650279118876
2934,369,4,4,6.0,0,137,440,2,2,1,1,0,0,403.8023396264897
2935,369,4,4,6.0,0,137,489,4,1,3,0,1,0,433.6335337875491
2936,369,4,4,6.0,0,137,702,5,1,1,0,1,0,319.8009687015385
2937,369,4,4,6.0,0,137,787,2,2,1,0,0,0,318.52256723198263
2938,369,4,4,6.0,0,137,987,0,1,3,1,0,0,298.0257918737283
2939,370,0,2,6.0,0,63,30,0,1,2,1,0,0,360.37644469695636
2940,370,0,2,6.0,0,63,77,2,1,3,0,1,0,429.82852552897236
2941,370,0,2,6.0,0,63,88,0,2,1,0,0,0,326.6752310385901
2942,370,0,2,6.0,0,63,166,2,2,1,0,0,0,362.0239897600412
2943,370,0,2,6.0,0,63,169,2,1,3,0,0,0,320.47484470010943
2944,370,0,2,6.0,0,63,212,1,3,3,0,1,0,406.20285141107803
2945,370,0,2,6.0,0,63,253,2,1,3,0,1,2,322.61543050921665
2946,370,0,2,6.0,0,63,346,1,1,1,1,0,0,374.26047248169505
2947,370,0,2,6.0,0,63,430,3,3,3,0,0,0,170.44320145496383
2948,370,0,2,6.0,0,63,465,2,1,3,1,1,0,400.65519209190074
2949,370,0,2,6.0,0,63,529,1,1,3,1,0,1,288.476337814243
2950,370,0,2,6.0,0,63,625,1,3,3,1,0,0,430.2997258273408
2951,370,0,2,6.0,0,63,685,1,1,3,0,0,1,378.87036763822556
2952,370,0,2,6.0,0,63,918,2,1,3,1,1,0,433.33354909830405
2953,371,5,6,6.0,1,254,459,6,3,2,0,0,0,366.050311357969
2954,371,5,6,6.0,1,254,470,5,0,0,0,0,0,252.55417395875813
2955,371,5,6,6.0,1,254,653,6,1,1,1,0,0,407.3681598957779
2956,371,5,6,6.0,1,254,799,0,3,3,1,0,0,426.60957821301923
2957,372,5,1,4.0,0,369,459,1,3,2,0,0,0,328.1722356390527
2958,372,5,1,4.0,0,369,470,1,0,0,0,0,0,396.7810073591472
2959,372,5,1,4.0,0,369,653,1,1,1,1,0,0,314.68532437941826
2960,372,5,1,4.0,0,369,799,0,3,3,1,0,0,338.7742919236163
2961,373,8,35,5.0,0,585,197,76,2,1,1,0,0,149.570513838015
2962,373,8,35,5.0,0,585,288,78,1,2,1,0,0,153.55111459679924
2963,373,8,35,5.0,0,585,395,31,1,3,0,0,0,97.17211786198736
2964,373,8,35,5.0,0,585,420,63,0,0,1,0,0,241.15415335476627
2965,373,8,35,5.0,0,585,432,97,1,3,0,0,0,137.05727998150843
2966,373,8,35,5.0,0,585,479,106,1,2,1,0,0,197.62524841784398
2967,373,8,35,5.0,0,585,488,165,1,3,1,1,1,201.48243167931597
2968,373,8,35,5.0,0,585,648,64,0,0,1,0,0,88.96983497257415
2969,373,8,35,5.0,0,585,811,88,2,1,1,0,0,193.50286791957112
2970,373,8,35,5.0,0,585,957,63,0,0,0,0,0,70.0
2971,374,8,39,7.0,0,589,197,102,2,1,1,0,0,176.56829769572656
2972,374,8,39,7.0,0,589,288,98,1,2,1,0,0,111.58424805835948
2973,374,8,39,7.0,0,589,420,82,0,0,1,0,0,279.3637999615404
2974,374,8,39,7.0,0,589,432,129,1,3,0,0,0,195.5681361087361
2975,374,8,39,7.0,0,589,479,140,1,2,1,0,0,185.28768956357402
2976,374,8,39,7.0,0,589,648,82,0,0,1,0,0,243.18533388273343
2977,374,8,39,7.0,0,589,957,82,0,0,0,0,0,107.6842011267132
2978,375,7,5,7.0,1,224,26,4,1,2,1,0,0,367.1739689335046
2979,375,7,5,7.0,1,224,263,2,2,1,1,0,0,369.9905216859357
2980,375,7,5,7.0,1,224,456,4,3,2,1,0,0,353.2010040666835
2981,375,7,5,7.0,1,224,699,0,2,1,1,0,0,443.6176750053384
2982,376,8,40,9.0,0,716,197,109,2,1,1,0,0,216.62460513899012
2983,376,8,40,9.0,0,716,288,105,1,2,1,0,0,194.43618314125115
2984,376,8,40,9.0,0,716,420,88,0,0,1,0,0,97.25562818858519
2985,376,8,40,9.0,0,716,432,141,1,3,0,0,0,101.99768523602681
2986,376,8,40,9.0,0,716,479,150,1,2,1,0,0,173.8645533202138
2987,376,8,40,9.0,0,716,648,87,0,0,1,0,0,184.66861871383256
2988,376,8,40,9.0,0,716,957,86,0,0,0,0,0,93.48981376630381
2989,377,6,5,9.0,0,293,160,2,0,0,1,0,0,480.5838337789211
2990,377,6,5,9.0,0,293,389,0,1,2,0,0,0,425.8197027626786
2991,377,6,5,9.0,0,293,491,4,1,3,0,0,0,340.10591601962415
2992,377,6,5,9.0,0,293,754,6,1,3,1,0,0,323.6018430641872
2993,378,6,1,6.0,1,34,160,0,0,0,1,0,0,369.3895515049424
2994,378,6,1,6.0,1,34,389,0,1,2,0,0,0,302.40407699888823
2995,378,6,1,6.0,1,34,491,1,1,3,0,0,0,343.8740259259431
2996,378,6,1,6.0,1,34,754,1,1,3,1,0,0,382.88762700713755
2997,379,3,1,11.0,1,104,0,1,3,3,1,0,1,307.91197122591876
2998,379,3,1,11.0,1,104,17,0,1,3,0,0,0,366.70882086224486
2999,379,3,1,11.0,1,104,56,1,3,3,1,1,0,412.2370475587626
3000,379,3,1,11.0,1,104,71,1,1,3,1,1,1,324.6096221061305
3001,379,3,1,11.0,1,104,162,1,1,3,1,1,0,376.9807494610249
3002,379,3,1,11.0,1,104,323,1,1,2,1,1,0,399.3197233289178
3003,379,3,1,11.0,1,104,415,0,2,1,1,0,0,474.38438286700955
3004,379,3,1,11.0,1,104,421,0,2,1,0,0,0,377.8276562266879
3005,379,3,1,11.0,1,104,526,1,1,3,0,0,0,273.22592154500546
3006,379,3,1,11.0,1,104,540,1,1,3,1,1,0,444.3018144708818
3007,379,3,1,11.0,1,104,582,1,3,3,0,1,0,312.63480055308173
3008,379,3,1,11.0,1,104,827,0,3,3,1,0,0,434.13455269435366
3009,380,0,35,,0,697,30,68,1,2,1,0,0,156.44376740910607
3010,380,0,35,,0,697,83,75,3,2,0,0,0,145.31819056304147
3011,380,0,35,,0,697,169,38,1,3,0,0,0,216.28983237710952
3012,380,0,35,,0,697,283,63,0,0,1,0,0,115.6418215707875
3013,380,0,35,,0,697,482,32,1,3,1,0,0,110.14409074435044
3014,380,0,35,,0,697,507,54,2,1,0,0,0,120.82003368269976
3015,380,0,35,,0,697,674,58,1,2,0,0,0,201.91894255096582
3016,380,0,35,,0,697,679,79,1,1,1,0,0,104.03269622615788
3017,380,0,35,,0,697,788,76,0,0,1,0,0,70.0
3018,380,0,35,,0,697,867,64,0,0,1,0,0,157.44205707955007
3019,381,2,5,6.0,1,56,131,6,1,3,1,1,0,397.58703999554604
3020,381,2,5,6.0,1,56,258,6,1,3,0,0,1,350.01308748694146
3021,381,2,5,6.0,1,56,265,10,1,3,0,1,0,276.84193189573006
3022,381,2,5,6.0,1,56,370,5,3,3,0,0,0,279.4286696441999
3023,381,2,5,6.0,1,56,418,0,2,1,1,0,0,437.6950367127874
3024,381,2,5,6.0,1,56,454,2,2,1,1,0,0,266.51291501522894
3025,381,2,5,6.0,1,56,609,4,1,1,1,0,0,320.57396124084954
3026,381,2,5,6.0,1,56,673,6,3,3,0,0,0,299.52119449625286
3027,381,2,5,6.0,1,56,710,0,1,2,0,0,0,372.4609360642517
3028,381,2,5,6.0,1,56,836,4,3,3,1,0,0,314.50966534045585
3029,381,2,5,6.0,1,56,915,0,1,3,1,0,0,381.7220505852921
3030,382,2,38,11.0,0,686,7,39,0,0,0,0,0,70.0
3031,382,2,38,11.0,0,686,108,42,0,0,0,0,0,117.08757938330758
3032,382,2,38,11.0,0,686,164,94,3,2,1,0,0,202.67543562772337
3033,382,2,38,11.0,0,686,310,100,0,0,0,0,0,100.88529828726602
3034,382,2,38,11.0,0,686,370,40,3,3,0,0,0,152.94921107947988
3035,382,2,38,11.0,0,686,439,74,2,1,1,0,0,202.3436250401349
3036,382,2,38,11.0,0,686,483,39,0,0,0,0,0,132.87253995711174
3037,382,2,38,11.0,0,686,800,39,0,0,0,0,0,158.52318854982855
3038,382,2,38,11.0,0,686,915,41,1,3,1,0,0,131.8633717357694
3039,382,2,38,11.0,0,686,966,37,0,0,0,0,0,139.66943601519768
3040,383,7,40,11.0,0,478,68,110,1,2,1,0,1,210.51080847946113
3041,383,7,40,11.0,0,478,231,45,0,0,1,0,0,187.84864804842172
3042,383,7,40,11.0,0,478,278,43,0,0,0,0,0,120.67343652180323
3043,383,7,40,11.0,0,478,292,148,3,3,0,0,0,161.21082021453964
3044,383,7,40,11.0,0,478,446,42,0,0,1,0,0,215.7304895318309
3045,383,7,40,11.0,0,478,494,150,1,3,0,0,0,70.0
3046,383,7,40,11.0,0,478,703,108,3,2,1,0,0,237.9537032477949
3047,383,7,40,11.0,0,478,962,86,0,0,0,0,0,133.1872630659464
3048,384,3,35,6.0,0,487,71,159,1,3,1,1,1,251.27449666201153
3049,384,3,35,6.0,0,487,238,82,2,1,1,0,0,239.8623461822614
3050,384,3,35,6.0,0,487,301,60,0,0,0,0,0,81.4163151384767
3051,384,3,35,6.0,0,487,305,80,1,2,1,0,0,144.52794987862268
3052,384,3,35,6.0,0,487,449,108,3,3,1,0,0,165.57256520621476
3053,384,3,35,6.0,0,487,474,74,1,1,0,0,0,110.81232394377858
3054,384,3,35,6.0,0,487,484,60,2,1,0,0,0,236.74682879184041
3055,384,3,35,6.0,0,487,509,30,0,0,0,0,0,107.16139530866036
3056,384,3,35,6.0,0,487,647,58,2,1,1,0,0,152.22266102565666
3057,384,3,35,6.0,0,487,827,32,3,3,1,0,0,190.21945158014884
3058,384,3,35,6.0,0,487,992,32,1,3,0,0,0,89.89252369619555
3059,385,0,16,6.0,0,564,22,13,3,2,1,0,0,230.2159644121868
3060,385,0,16,6.0,0,564,30,15,1,2,1,0,0,245.87266306250876
3061,385,0,16,6.0,0,564,140,8,2,1,0,0,0,253.35697978087444
3062,385,0,16,6.0,0,564,169,11,1,3,0,0,0,235.33065705500258
3063,385,0,16,6.0,0,564,410,13,1,2,0,0,0,193.53339437758146
3064,385,0,16,6.0,0,564,441,22,3,3,0,0,0,74.27648454096165
3065,385,0,16,6.0,0,564,455,16,3,2,0,0,0,206.07966056696193
3066,385,0,16,6.0,0,564,529,29,1,3,1,0,1,267.74665358236206
3067,385,0,16,6.0,0,564,591,29,1,3,0,0,0,150.92008153917192
3068,385,0,16,6.0,0,564,658,15,1,2,1,0,0,241.26320586237748
3069,385,0,16,6.0,0,564,715,15,3,2,0,0,0,234.63613775584298
3070,386,5,4,5.0,1,250,459,4,3,2,0,0,0,246.53347517266505
3071,386,5,4,5.0,1,250,470,3,0,0,0,0,0,405.12573290648027
3072,386,5,4,5.0,1,250,653,4,1,1,1,0,0,350.1164398211401
3073,386,5,4,5.0,1,250,799,0,3,3,1,0,0,461.5928449544555
3074,387,7,1,6.0,1,90,26,1,1,2,1,0,0,333.34835022380054
3075,387,7,1,6.0,1,90,263,0,2,1,1,0,0,470.9030961278912
3076,387,7,1,6.0,1,90,456,0,3,2,1,0,0,418.75777470173915
3077,387,7,1,6.0,1,90,699,0,2,1,1,0,0,407.6520042926179
3078,388,1,0,8.0,1,396,122,0,1,3,0,1,1,411.7012227176574
3079,388,1,0,8.0,1,396,124,0,1,3,0,0,0,337.57356909627754
3080,388,1,0,8.0,1,396,319,0,1,2,1,0,0,440.02658292369364
3081,388,1,0,8.0,1,396,350,0,1,2,1,1,0,437.01799349240235
3082,388,1,0,8.0,1,396,385,0,1,3,0,0,0,251.64651482064238
3083,388,1,0,8.0,1,396,514,0,1,3,0,0,0,294.1406769146499
3084,388,1,0,8.0,1,396,519,0,3,3,0,0,0,340.70771239036264
3085,388,1,0,8.0,1,396,624,0,1,1,0,1,0,415.49994915827773
3086,388,1,0,8.0,1,396,655,0,1,3,0,0,1,347.1705755550052
3087,388,1,0,8.0,1,396,894,0,1,2,1,0,2,440.9485394896832
3088,389,7,1,7.0,0,215,26,1,1,2,1,0,0,272.44490679806876
3089,389,7,1,7.0,0,215,263,0,2,1,1,0,0,387.179396825258
3090,389,7,1,7.0,0,215,456,0,3,2,1,0,0,289.10103873064224
3091,389,7,1,7.0,0,215,699,0,2,1,1,0,0,417.98561477420844
3092,390,3,2,11.0,0,357,0,2,3,3,1,0,1,355.27706427789985
3093,390,3,2,11.0,0,357,17,1,1,3,0,0,0,360.9804986012059
3094,390,3,2,11.0,0,357,56,1,3,3,1,1,0,376.8058519705117
3095,390,3,2,11.0,0,357,71,2,1,3,1,1,1,473.97324658288755
3096,390,3,2,11.0,0,357,162,3,1,3,1,1,0,452.0862332029426
3097,390,3,2,11.0,0,357,323,2,1,2,1,1,0,439.1772151505944
3098,390,3,2,11.0,0,357,415,1,2,1,1,0,0,363.524137656828
3099,390,3,2,11.0,0,357,421,1,2,1,0,0,0,368.99286426475663
3100,390,3,2,11.0,0,357,526,2,1,3,0,0,0,294.6553716006326
3101,390,3,2,11.0,0,357,540,3,1,3,1,1,0,442.7777829510356
3102,390,3,2,11.0,0,357,582,1,3,3,0,1,0,472.47404471619603
3103,390,3,2,11.0,0,357,827,0,3,3,1,0,0,433.5305279989593
3104,391,2,1,6.0,1,48,131,1,1,3,1,1,0,383.5198765096295
3105,391,2,1,6.0,1,48,258,1,1,3,0,0,1,358.0708658636552
3106,391,2,1,6.0,1,48,265,6,1,3,0,1,0,275.3429228120676
3107,391,2,1,6.0,1,48,370,4,3,3,0,0,0,338.6195155587838
3108,391,2,1,6.0,1,48,418,0,2,1,1,0,0,402.53017064312695
3109,391,2,1,6.0,1,48,454,0,2,1,1,0,0,286.5091830233918
3110,391,2,1,6.0,1,48,609,1,1,1,1,0,0,311.9108078043818
3111,391,2,1,6.0,1,48,673,1,3,3,0,0,0,325.84305516281165
3112,391,2,1,6.0,1,48,710,0,1,2,0,0,0,334.9570126429587
3113,391,2,1,6.0,1,48,836,1,3,3,1,0,0,309.52615322905973
3114,391,2,1,6.0,1,48,915,0,1,3,1,0,0,399.4489364676092
3115,392,4,39,7.0,1,645,139,41,3,3,1,0,1,192.5736804470256
3116,392,4,39,7.0,1,645,228,78,0,0,1,0,0,170.28654340107403
3117,392,4,39,7.0,1,645,374,87,0,0,1,0,0,142.21042499208187
3118,392,4,39,7.0,1,645,681,104,2,1,1,0,0,232.4353563208282
3119,392,4,39,7.0,1,645,769,40,1,3,1,0,0,262.77035565441474
3120,392,4,39,7.0,1,645,856,39,1,3,1,0,0,155.82192580767315
3121,393,2,2,7.0,1,176,131,2,1,3,1,1,0,379.391654142259
3122,393,2,2,7.0,1,176,258,1,1,3,0,0,1,364.5603832705998
3123,393,2,2,7.0,1,176,265,7,1,3,0,1,0,312.0985310126507
3124,393,2,2,7.0,1,176,370,4,3,3,0,0,0,303.0301399668383
3125,393,2,2,7.0,1,176,418,0,2,1,1,0,0,416.9826575862336
3126,393,2,2,7.0,1,176,454,1,2,1,1,0,0,274.5321956246354
3127,393,2,2,7.0,1,176,609,1,1,1,1,0,0,435.9151162426335
3128,393,2,2,7.0,1,176,673,1,3,3,0,0,0,343.6340262164671
3129,393,2,2,7.0,1,176,710,0,1,2,0,0,0,329.425342771891
3130,393,2,2,7.0,1,176,836,1,3,3,1,0,0,365.53829228892755
3131,393,2,2,7.0,1,176,915,0,1,3,1,0,0,378.12146775102593
3132,394,1,2,11.0,0,147,122,2,1,3,0,1,1,293.43993482775375
3133,394,1,2,11.0,0,147,124,2,1,3,0,0,0,404.74691137266177
3134,394,1,2,11.0,0,147,319,3,1,2,1,0,0,352.0662816135309
3135,394,1,2,11.0,0,147,350,2,1,2,1,1,0,432.1501065223688
3136,394,1,2,11.0,0,147,385,2,1,3,0,0,0,377.57748852870213
3137,394,1,2,11.0,0,147,514,2,1,3,0,0,0,278.941877121985
3138,394,1,2,11.0,0,147,519,1,3,3,0,0,0,363.6735949517614
3139,394,1,2,11.0,0,147,624,1,1,1,0,1,0,376.6179454550603
3140,394,1,2,11.0,0,147,655,2,1,3,0,0,1,372.3385387608247
3141,394,1,2,11.0,0,147,894,2,1,2,1,0,2,253.63862898242525
3142,395,1,17,6.0,1,523,367,9,3,3,0,0,0,255.04528498793655
3143,395,1,17,6.0,1,523,720,26,1,2,0,0,2,119.85896721080192
3144,395,1,17,6.0,1,523,831,8,0,0,1,0,0,321.6131475317078
3145,395,1,17,6.0,1,523,855,20,3,3,0,0,0,173.5022093684101
3146,396,2,15,7.0,1,549,75,10,2,1,0,0,0,214.6187052588987
3147,396,2,15,7.0,1,549,120,14,3,2,1,0,0,204.39130679119782
3148,396,2,15,7.0,1,549,164,14,3,2,1,0,0,234.46673157213354
3149,396,2,15,7.0,1,549,233,14,1,1,0,0,0,165.1678886342396
3150,396,2,15,7.0,1,549,252,12,1,3,1,1,0,352.09918477260635
3151,396,2,15,7.0,1,549,284,15,3,2,1,0,1,211.5396399776277
3152,396,2,15,7.0,1,549,297,20,1,2,1,1,0,84.65058903391792
3153,396,2,15,7.0,1,549,351,6,0,0,0,0,0,271.2588971689097
3154,396,2,15,7.0,1,549,370,11,3,3,0,0,0,188.07280895780139
3155,396,2,15,7.0,1,549,737,38,1,2,0,0,0,70.0
3156,396,2,15,7.0,1,549,845,21,1,3,0,0,0,88.12866808887138
3157,396,2,15,7.0,1,549,915,6,1,3,1,0,0,325.4704235916485
3158,396,2,15,7.0,1,549,939,19,1,3,1,1,0,306.43204141241154
3159,397,4,0,7.0,0,255,46,0,1,3,0,0,0,365.659223693249
3160,397,4,0,7.0,0,255,321,0,1,3,0,0,0,319.674830589213
3161,397,4,0,7.0,0,255,399,0,1,1,1,1,0,452.7952097585351
3162,397,4,0,7.0,0,255,423,0,1,3,0,0,0,327.0454844890504
3163,397,4,0,7.0,0,255,440,0,2,1,1,0,0,345.26998154184275
3164,397,4,0,7.0,0,255,489,0,1,3,0,1,0,342.2818665883508
3165,397,4,0,7.0,0,255,702,0,1,1,0,1,0,312.40855966241406
3166,397,4,0,7.0,0,255,787,0,2,1,0,0,0,330.5038146720277
3167,397,4,0,7.0,0,255,987,0,1,3,1,0,0,387.90267449600657
3168,398,3,0,4.0,0,353,0,0,3,3,1,0,1,375.1688164992555
3169,398,3,0,4.0,0,353,17,0,1,3,0,0,0,329.20165360263206
3170,398,3,0,4.0,0,353,56,0,3,3,1,1,0,382.71269696516094
3171,398,3,0,4.0,0,353,71,0,1,3,1,1,1,460.4123095842484
3172,398,3,0,4.0,0,353,162,0,1,3,1,1,0,364.14340400267076
3173,398,3,0,4.0,0,353,323,0,1,2,1,1,0,468.80139569217374
3174,398,3,0,4.0,0,353,415,0,2,1,1,0,0,329.88914905366374
3175,398,3,0,4.0,0,353,421,0,2,1,0,0,0,312.37823813234826
3176,398,3,0,4.0,0,353,526,0,1,3,0,0,0,276.66074046921614
3177,398,3,0,4.0,0,353,540,0,1,3,1,1,0,404.92989265571816
3178,398,3,0,4.0,0,353,582,0,3,3,0,1,0,448.76562292389895
3179,398,3,0,4.0,0,353,827,0,3,3,1,0,0,405.78140442219785
3180,399,1,39,11.0,1,533,43,105,0,0,1,0,0,228.92110560140176
3181,399,1,39,11.0,1,533,194,42,0,0,0,0,0,176.1071272966968
3182,399,1,39,11.0,1,533,249,106,0,0,0,0,0,94.81650857348154
3183,399,1,39,11.0,1,533,744,104,2,1,0,0,0,133.46053878362213
3184,399,1,39,11.0,1,533,830,82,0,0,0,0,0,110.99004354412686
3185,399,1,39,11.0,1,533,951,85,0,0,1,0,0,246.528745201952
3186,399,1,39,11.0,1,533,952,40,0,0,0,0,0,90.16056767868443
3187,399,1,39,11.0,1,533,981,43,3,3,0,0,0,194.68488446945554
3188,399,1,39,11.0,1,533,995,141,1,1,0,0,0,194.64769350543847
3189,400,2,19,1.0,1,679,75,14,2,1,0,0,0,301.48101008580437
